GEO_ID,Name,Median_Household_Income,Margin_Of_Error
1500000US060855037111,Block Group 1; Census Tract 5037.11; Santa Clara County; California,77212,35477
1500000US060855037112,Block Group 2; Census Tract 5037.11; Santa Clara County; California,126827,86425
1500000US060855037113,Block Group 3; Census Tract 5037.11; Santa Clara County; California,126406,58306
1500000US060855037121,Block Group 1; Census Tract 5037.12; Santa Clara County; California,94300,30160
1500000US060855037122,Block Group 2; Census Tract 5037.12; Santa Clara County; California,51389,36176
1500000US060855037123,Block Group 3; Census Tract 5037.12; Santa Clara County; California,51746,27023
1500000US060855037131,Block Group 1; Census Tract 5037.13; Santa Clara County; California,65439,11568
1500000US060855037132,Block Group 2; Census Tract 5037.13; Santa Clara County; California,72574,37274
1500000US060855038021,Block Group 1; Census Tract 5038.02; Santa Clara County; California,162321,149831
1500000US060855038022,Block Group 2; Census Tract 5038.02; Santa Clara County; California,108500,47801
1500000US060855038023,Block Group 3; Census Tract 5038.02; Santa Clara County; California,123750,61974
1500000US060855038024,Block Group 4; Census Tract 5038.02; Santa Clara County; California,84631,25320
1500000US060855038031,Block Group 1; Census Tract 5038.03; Santa Clara County; California,183750,56773
1500000US060855038032,Block Group 2; Census Tract 5038.03; Santa Clara County; California,121641,49284
1500000US060855038033,Block Group 3; Census Tract 5038.03; Santa Clara County; California,169286,112968
1500000US060855038041,Block Group 1; Census Tract 5038.04; Santa Clara County; California,147649,48512
1500000US060855038042,Block Group 2; Census Tract 5038.04; Santa Clara County; California,72426,36432
1500000US060855038043,Block Group 3; Census Tract 5038.04; Santa Clara County; California,133438,45965
1500000US060855039021,Block Group 1; Census Tract 5039.02; Santa Clara County; California,90779,16665
1500000US060855039022,Block Group 2; Census Tract 5039.02; Santa Clara County; California,123674,8656
1500000US060855039023,Block Group 3; Census Tract 5039.02; Santa Clara County; California,157642,42303
1500000US060855039024,Block Group 4; Census Tract 5039.02; Santa Clara County; California,85100,36789
1500000US060855039031,Block Group 1; Census Tract 5039.03; Santa Clara County; California,124193,23290
1500000US060855039032,Block Group 2; Census Tract 5039.03; Santa Clara County; California,112417,91535
1500000US060855040011,Block Group 1; Census Tract 5040.01; Santa Clara County; California,97071,48900
1500000US060855040012,Block Group 2; Census Tract 5040.01; Santa Clara County; California,97583,53939
1500000US060855040013,Block Group 3; Census Tract 5040.01; Santa Clara County; California,60400,9639
1500000US060855040021,Block Group 1; Census Tract 5040.02; Santa Clara County; California,89095,8666
1500000US060855040022,Block Group 2; Census Tract 5040.02; Santa Clara County; California,106033,82292
1500000US060855040023,Block Group 3; Census Tract 5040.02; Santa Clara County; California,93194,50644
1500000US060855041011,Block Group 1; Census Tract 5041.01; Santa Clara County; California,154844,94778
1500000US060855041012,Block Group 2; Census Tract 5041.01; Santa Clara County; California,76800,32509
1500000US060855041013,Block Group 3; Census Tract 5041.01; Santa Clara County; California,142107,28897
1500000US060855041021,Block Group 1; Census Tract 5041.02; Santa Clara County; California,156298,25937
1500000US060855041022,Block Group 2; Census Tract 5041.02; Santa Clara County; California,140486,65727
1500000US060855041023,Block Group 3; Census Tract 5041.02; Santa Clara County; California,93787,17867
1500000US060855042011,Block Group 1; Census Tract 5042.01; Santa Clara County; California,190720,27455
1500000US060855042012,Block Group 2; Census Tract 5042.01; Santa Clara County; California,233594,125214
1500000US060855042013,Block Group 3; Census Tract 5042.01; Santa Clara County; California,149750,103885
1500000US060855042021,Block Group 1; Census Tract 5042.02; Santa Clara County; California,199375,75783
1500000US060855042022,Block Group 2; Census Tract 5042.02; Santa Clara County; California,139250,30556
1500000US060855042023,Block Group 3; Census Tract 5042.02; Santa Clara County; California,"250,000+",***
1500000US060855043071,Block Group 1; Census Tract 5043.07; Santa Clara County; California,161058,37965
1500000US060855043072,Block Group 2; Census Tract 5043.07; Santa Clara County; California,146346,28692
1500000US060855043081,Block Group 1; Census Tract 5043.08; Santa Clara County; California,208929,86786
1500000US060855043082,Block Group 2; Census Tract 5043.08; Santa Clara County; California,-,**
1500000US060855043083,Block Group 3; Census Tract 5043.08; Santa Clara County; California,203594,38807
1500000US060855043111,Block Group 1; Census Tract 5043.11; Santa Clara County; California,181964,66429
1500000US060855043112,Block Group 2; Census Tract 5043.11; Santa Clara County; California,184219,103253
1500000US060855043113,Block Group 3; Census Tract 5043.11; Santa Clara County; California,148229,26250
1500000US060855043114,Block Group 4; Census Tract 5043.11; Santa Clara County; California,200828,34798
1500000US060855043141,Block Group 1; Census Tract 5043.14; Santa Clara County; California,194107,79594
1500000US060855043142,Block Group 2; Census Tract 5043.14; Santa Clara County; California,236094,74079
1500000US060855043143,Block Group 3; Census Tract 5043.14; Santa Clara County; California,125250,83302
1500000US060855043144,Block Group 4; Census Tract 5043.14; Santa Clara County; California,194083,47768
1500000US060855043151,Block Group 1; Census Tract 5043.15; Santa Clara County; California,158661,30693
1500000US060855043152,Block Group 2; Census Tract 5043.15; Santa Clara County; California,217344,125564
1500000US060855043153,Block Group 3; Census Tract 5043.15; Santa Clara County; California,185833,90777
1500000US060855043154,Block Group 4; Census Tract 5043.15; Santa Clara County; California,246944,85690
1500000US060855043155,Block Group 5; Census Tract 5043.15; Santa Clara County; California,114307,33531
1500000US060855043161,Block Group 1; Census Tract 5043.16; Santa Clara County; California,193750,32760
1500000US060855043162,Block Group 2; Census Tract 5043.16; Santa Clara County; California,182098,71759
1500000US060855043171,Block Group 1; Census Tract 5043.17; Santa Clara County; California,185368,31211
1500000US060855043172,Block Group 2; Census Tract 5043.17; Santa Clara County; California,163906,34850
1500000US060855043181,Block Group 1; Census Tract 5043.18; Santa Clara County; California,"250,000+",***
1500000US060855043182,Block Group 2; Census Tract 5043.18; Santa Clara County; California,86667,18926
1500000US060855043183,Block Group 3; Census Tract 5043.18; Santa Clara County; California,104375,67503
1500000US060855043191,Block Group 1; Census Tract 5043.19; Santa Clara County; California,139470,67534
1500000US060855043192,Block Group 2; Census Tract 5043.19; Santa Clara County; California,"250,000+",***
1500000US060855043193,Block Group 3; Census Tract 5043.19; Santa Clara County; California,178021,154318
1500000US060855043194,Block Group 4; Census Tract 5043.19; Santa Clara County; California,116071,92561
1500000US060855043201,Block Group 1; Census Tract 5043.20; Santa Clara County; California,178438,40569
1500000US060855043202,Block Group 2; Census Tract 5043.20; Santa Clara County; California,187750,47217
1500000US060855043211,Block Group 1; Census Tract 5043.21; Santa Clara County; California,169265,52102
1500000US060855043212,Block Group 2; Census Tract 5043.21; Santa Clara County; California,141071,93615
1500000US060855043213,Block Group 3; Census Tract 5043.21; Santa Clara County; California,215000,65509
1500000US060855043221,Block Group 1; Census Tract 5043.22; Santa Clara County; California,133295,75324
1500000US060855043222,Block Group 2; Census Tract 5043.22; Santa Clara County; California,200194,32202
1500000US060855043223,Block Group 3; Census Tract 5043.22; Santa Clara County; California,156061,56553
1500000US060855043231,Block Group 1; Census Tract 5043.23; Santa Clara County; California,140000,25780
1500000US060855043232,Block Group 2; Census Tract 5043.23; Santa Clara County; California,160858,18301
1500000US060855043233,Block Group 3; Census Tract 5043.23; Santa Clara County; California,146786,134259
1500000US060855044101,Block Group 1; Census Tract 5044.10; Santa Clara County; California,170347,40420
1500000US060855044102,Block Group 2; Census Tract 5044.10; Santa Clara County; California,144735,29749
1500000US060855044111,Block Group 1; Census Tract 5044.11; Santa Clara County; California,172583,91633
1500000US060855044112,Block Group 2; Census Tract 5044.11; Santa Clara County; California,161058,43240
1500000US060855044121,Block Group 1; Census Tract 5044.12; Santa Clara County; California,218849,20294
1500000US060855044122,Block Group 2; Census Tract 5044.12; Santa Clara County; California,160875,45039
1500000US060855044123,Block Group 3; Census Tract 5044.12; Santa Clara County; California,138854,78510
1500000US060855044124,Block Group 4; Census Tract 5044.12; Santa Clara County; California,141010,9284
1500000US060855044131,Block Group 1; Census Tract 5044.13; Santa Clara County; California,156042,47583
1500000US060855044141,Block Group 1; Census Tract 5044.14; Santa Clara County; California,135721,73357
1500000US060855044142,Block Group 2; Census Tract 5044.14; Santa Clara County; California,-,**
1500000US060855044143,Block Group 3; Census Tract 5044.14; Santa Clara County; California,"250,000+",***
1500000US060855044151,Block Group 1; Census Tract 5044.15; Santa Clara County; California,211080,9029
1500000US060855044152,Block Group 2; Census Tract 5044.15; Santa Clara County; California,149063,47624
1500000US060855044153,Block Group 3; Census Tract 5044.15; Santa Clara County; California,143000,73802
1500000US060855044161,Block Group 1; Census Tract 5044.16; Santa Clara County; California,"250,000+",***
1500000US060855044162,Block Group 2; Census Tract 5044.16; Santa Clara County; California,174963,27260
1500000US060855044181,Block Group 1; Census Tract 5044.18; Santa Clara County; California,125298,72146
1500000US060855044182,Block Group 2; Census Tract 5044.18; Santa Clara County; California,170972,113085
1500000US060855044183,Block Group 3; Census Tract 5044.18; Santa Clara County; California,133707,16397
1500000US060855044211,Block Group 1; Census Tract 5044.21; Santa Clara County; California,226786,62338
1500000US060855044212,Block Group 2; Census Tract 5044.21; Santa Clara County; California,155938,59975
1500000US060855044213,Block Group 3; Census Tract 5044.21; Santa Clara County; California,159500,104190
1500000US060855044221,Block Group 1; Census Tract 5044.22; Santa Clara County; California,95403,28036
1500000US060855044222,Block Group 2; Census Tract 5044.22; Santa Clara County; California,180137,34547
1500000US060855044231,Block Group 1; Census Tract 5044.23; Santa Clara County; California,183920,51107
1500000US060855044241,Block Group 1; Census Tract 5044.24; Santa Clara County; California,198594,76311
1500000US060855044242,Block Group 2; Census Tract 5044.24; Santa Clara County; California,156553,28939
1500000US060855044243,Block Group 3; Census Tract 5044.24; Santa Clara County; California,-,**
1500000US060855044244,Block Group 4; Census Tract 5044.24; Santa Clara County; California,118125,51754
1500000US060855045051,Block Group 1; Census Tract 5045.05; Santa Clara County; California,138924,40345
1500000US060855045052,Block Group 2; Census Tract 5045.05; Santa Clara County; California,80536,63915
1500000US060855045053,Block Group 3; Census Tract 5045.05; Santa Clara County; California,206389,34208
1500000US060855045054,Block Group 4; Census Tract 5045.05; Santa Clara County; California,"250,000+",***
1500000US060855045061,Block Group 1; Census Tract 5045.06; Santa Clara County; California,"250,000+",***
1500000US060855045062,Block Group 2; Census Tract 5045.06; Santa Clara County; California,143542,56041
1500000US060855045063,Block Group 3; Census Tract 5045.06; Santa Clara County; California,106635,62877
1500000US060855045064,Block Group 4; Census Tract 5045.06; Santa Clara County; California,230804,62021
1500000US060855045071,Block Group 1; Census Tract 5045.07; Santa Clara County; California,136708,112988
1500000US060855045072,Block Group 2; Census Tract 5045.07; Santa Clara County; California,104167,46805
1500000US060855045073,Block Group 3; Census Tract 5045.07; Santa Clara County; California,229732,73713
1500000US060855045074,Block Group 4; Census Tract 5045.07; Santa Clara County; California,159500,39021
1500000US060855045081,Block Group 1; Census Tract 5045.08; Santa Clara County; California,-,**
1500000US060855045082,Block Group 2; Census Tract 5045.08; Santa Clara County; California,185711,29267
1500000US060855045091,Block Group 1; Census Tract 5045.09; Santa Clara County; California,178811,32662
1500000US060855045101,Block Group 1; Census Tract 5045.10; Santa Clara County; California,144917,43374
1500000US060855045102,Block Group 2; Census Tract 5045.10; Santa Clara County; California,178029,80629
1500000US060855046011,Block Group 1; Census Tract 5046.01; Santa Clara County; California,93707,52546
1500000US060855046021,Block Group 1; Census Tract 5046.02; Santa Clara County; California,89861,68463
1500000US060855047001,Block Group 1; Census Tract 5047; Santa Clara County; California,186042,47944
1500000US060855048021,Block Group 1; Census Tract 5048.02; Santa Clara County; California,135500,26826
1500000US060855048022,Block Group 2; Census Tract 5048.02; Santa Clara County; California,214500,162469
1500000US060855048023,Block Group 3; Census Tract 5048.02; Santa Clara County; California,119269,13563
1500000US060855048051,Block Group 1; Census Tract 5048.05; Santa Clara County; California,145855,36259
1500000US060855048052,Block Group 2; Census Tract 5048.05; Santa Clara County; California,133333,33146
1500000US060855048053,Block Group 3; Census Tract 5048.05; Santa Clara County; California,152467,15611
1500000US060855048061,Block Group 1; Census Tract 5048.06; Santa Clara County; California,121250,50033
1500000US060855048062,Block Group 2; Census Tract 5048.06; Santa Clara County; California,153250,29766
1500000US060855048071,Block Group 1; Census Tract 5048.07; Santa Clara County; California,86786,29128
1500000US060855048072,Block Group 2; Census Tract 5048.07; Santa Clara County; California,245143,27453
1500000US060855048073,Block Group 3; Census Tract 5048.07; Santa Clara County; California,"250,000+",***
1500000US060855048081,Block Group 1; Census Tract 5048.08; Santa Clara County; California,111274,25936
1500000US060855049021,Block Group 1; Census Tract 5049.02; Santa Clara County; California,179028,76113
1500000US060855049022,Block Group 2; Census Tract 5049.02; Santa Clara County; California,"250,000+",***
1500000US060855049023,Block Group 3; Census Tract 5049.02; Santa Clara County; California,228036,46672
1500000US060855049031,Block Group 1; Census Tract 5049.03; Santa Clara County; California,176098,75967
1500000US060855049032,Block Group 2; Census Tract 5049.03; Santa Clara County; California,"250,000+",***
1500000US060855049033,Block Group 3; Census Tract 5049.03; Santa Clara County; California,217763,52018
1500000US060855050061,Block Group 1; Census Tract 5050.06; Santa Clara County; California,"250,000+",***
1500000US060855050062,Block Group 2; Census Tract 5050.06; Santa Clara County; California,214167,51670
1500000US060855050063,Block Group 3; Census Tract 5050.06; Santa Clara County; California,204737,152142
1500000US060855050064,Block Group 4; Census Tract 5050.06; Santa Clara County; California,158299,43265
1500000US060855050065,Block Group 5; Census Tract 5050.06; Santa Clara County; California,236568,39024
1500000US060855050071,Block Group 1; Census Tract 5050.07; Santa Clara County; California,135313,45223
1500000US060855050072,Block Group 2; Census Tract 5050.07; Santa Clara County; California,124286,104183
1500000US060855050073,Block Group 3; Census Tract 5050.07; Santa Clara County; California,171131,53051
1500000US060855050101,Block Group 1; Census Tract 5050.10; Santa Clara County; California,205720,66455
1500000US060855050102,Block Group 2; Census Tract 5050.10; Santa Clara County; California,186071,51674
1500000US060855050103,Block Group 3; Census Tract 5050.10; Santa Clara County; California,201313,85110
1500000US060855050111,Block Group 1; Census Tract 5050.11; Santa Clara County; California,147447,9190
1500000US060855050112,Block Group 2; Census Tract 5050.11; Santa Clara County; California,202107,30041
1500000US060855050113,Block Group 3; Census Tract 5050.11; Santa Clara County; California,226489,51646
1500000US060855050121,Block Group 1; Census Tract 5050.12; Santa Clara County; California,208088,23140
1500000US060855050131,Block Group 1; Census Tract 5050.13; Santa Clara County; California,212305,54882
1500000US060855050132,Block Group 2; Census Tract 5050.13; Santa Clara County; California,220030,72243
1500000US060855050133,Block Group 3; Census Tract 5050.13; Santa Clara County; California,208569,53737
1500000US060855050141,Block Group 1; Census Tract 5050.14; Santa Clara County; California,159233,135945
1500000US060855050142,Block Group 2; Census Tract 5050.14; Santa Clara County; California,91875,65153
1500000US060855050143,Block Group 3; Census Tract 5050.14; Santa Clara County; California,146053,16710
1500000US060855050151,Block Group 1; Census Tract 5050.15; Santa Clara County; California,203929,35373
1500000US060855050152,Block Group 2; Census Tract 5050.15; Santa Clara County; California,116220,18162
1500000US060855051001,Block Group 1; Census Tract 5051; Santa Clara County; California,62539,54659
1500000US060855051002,Block Group 2; Census Tract 5051; Santa Clara County; California,-,**
1500000US060855051003,Block Group 3; Census Tract 5051; Santa Clara County; California,169063,58759
1500000US060855051004,Block Group 4; Census Tract 5051; Santa Clara County; California,163804,30268
1500000US060855052021,Block Group 1; Census Tract 5052.02; Santa Clara County; California,99243,45768
1500000US060855052022,Block Group 2; Census Tract 5052.02; Santa Clara County; California,203110,69347
1500000US060855052023,Block Group 3; Census Tract 5052.02; Santa Clara County; California,118603,73578
1500000US060855052024,Block Group 4; Census Tract 5052.02; Santa Clara County; California,130694,120687
1500000US060855052031,Block Group 1; Census Tract 5052.03; Santa Clara County; California,124125,52067
1500000US060855052032,Block Group 2; Census Tract 5052.03; Santa Clara County; California,111250,23730
1500000US060855053011,Block Group 1; Census Tract 5053.01; Santa Clara County; California,135682,40469
1500000US060855053012,Block Group 2; Census Tract 5053.01; Santa Clara County; California,209013,50412
1500000US060855053013,Block Group 3; Census Tract 5053.01; Santa Clara County; California,133625,103199
1500000US060855053021,Block Group 1; Census Tract 5053.02; Santa Clara County; California,177725,17021
1500000US060855053022,Block Group 2; Census Tract 5053.02; Santa Clara County; California,214444,61615
1500000US060855053031,Block Group 1; Census Tract 5053.03; Santa Clara County; California,200417,66334
1500000US060855053032,Block Group 2; Census Tract 5053.03; Santa Clara County; California,115909,74010
1500000US060855053033,Block Group 3; Census Tract 5053.03; Santa Clara County; California,"250,000+",***
1500000US060855053034,Block Group 4; Census Tract 5053.03; Santa Clara County; California,91080,47056
1500000US060855053041,Block Group 1; Census Tract 5053.04; Santa Clara County; California,215481,97046
1500000US060855053042,Block Group 2; Census Tract 5053.04; Santa Clara County; California,165833,81833
1500000US060855053043,Block Group 3; Census Tract 5053.04; Santa Clara County; California,240833,38652
1500000US060855053051,Block Group 1; Census Tract 5053.05; Santa Clara County; California,233826,26456
1500000US060855053052,Block Group 2; Census Tract 5053.05; Santa Clara County; California,227639,129447
1500000US060855053053,Block Group 3; Census Tract 5053.05; Santa Clara County; California,124167,36458
1500000US060855053054,Block Group 4; Census Tract 5053.05; Santa Clara County; California,235380,139747
1500000US060855054011,Block Group 1; Census Tract 5054.01; Santa Clara County; California,136029,87554
1500000US060855054012,Block Group 2; Census Tract 5054.01; Santa Clara County; California,152044,48582
1500000US060855054013,Block Group 3; Census Tract 5054.01; Santa Clara County; California,154327,96012
1500000US060855054014,Block Group 4; Census Tract 5054.01; Santa Clara County; California,210995,38279
1500000US060855054015,Block Group 5; Census Tract 5054.01; Santa Clara County; California,-,**
1500000US060855054021,Block Group 1; Census Tract 5054.02; Santa Clara County; California,220217,50012
1500000US060855054022,Block Group 2; Census Tract 5054.02; Santa Clara County; California,111875,27365
1500000US060855054031,Block Group 1; Census Tract 5054.03; Santa Clara County; California,199441,27475
1500000US060855054032,Block Group 2; Census Tract 5054.03; Santa Clara County; California,200698,40376
1500000US060855054033,Block Group 3; Census Tract 5054.03; Santa Clara County; California,87829,46400
1500000US060855055001,Block Group 1; Census Tract 5055; Santa Clara County; California,164688,66704
1500000US060855055002,Block Group 2; Census Tract 5055; Santa Clara County; California,146932,55442
1500000US060855055003,Block Group 3; Census Tract 5055; Santa Clara County; California,131944,79499
1500000US060855056001,Block Group 1; Census Tract 5056; Santa Clara County; California,99240,37001
1500000US060855056002,Block Group 2; Census Tract 5056; Santa Clara County; California,145063,92123
1500000US060855056003,Block Group 3; Census Tract 5056; Santa Clara County; California,118611,53153
1500000US060855057001,Block Group 1; Census Tract 5057; Santa Clara County; California,-,**
1500000US060855057002,Block Group 2; Census Tract 5057; Santa Clara County; California,83505,33434
1500000US060855057003,Block Group 3; Census Tract 5057; Santa Clara County; California,103125,94951
1500000US060855057004,Block Group 4; Census Tract 5057; Santa Clara County; California,132813,58293
1500000US060855058001,Block Group 1; Census Tract 5058; Santa Clara County; California,71532,28041
1500000US060855058002,Block Group 2; Census Tract 5058; Santa Clara County; California,203924,81497
1500000US060855058003,Block Group 3; Census Tract 5058; Santa Clara County; California,157083,72536
1500000US060855058004,Block Group 4; Census Tract 5058; Santa Clara County; California,239625,123120
1500000US060855059011,Block Group 1; Census Tract 5059.01; Santa Clara County; California,239286,60069
1500000US060855059012,Block Group 2; Census Tract 5059.01; Santa Clara County; California,159432,61463
1500000US060855059013,Block Group 3; Census Tract 5059.01; Santa Clara County; California,-,**
1500000US060855059021,Block Group 1; Census Tract 5059.02; Santa Clara County; California,111765,17434
1500000US060855059022,Block Group 2; Census Tract 5059.02; Santa Clara County; California,143661,37132
1500000US060855060001,Block Group 1; Census Tract 5060; Santa Clara County; California,138967,104138
1500000US060855060002,Block Group 2; Census Tract 5060; Santa Clara County; California,195625,72428
1500000US060855060003,Block Group 3; Census Tract 5060; Santa Clara County; California,178550,44554
1500000US060855060004,Block Group 4; Census Tract 5060; Santa Clara County; California,"250,000+",***
1500000US060855061011,Block Group 1; Census Tract 5061.01; Santa Clara County; California,134184,41794
1500000US060855061012,Block Group 2; Census Tract 5061.01; Santa Clara County; California,195625,122048
1500000US060855061013,Block Group 3; Census Tract 5061.01; Santa Clara County; California,203750,114723
1500000US060855061021,Block Group 1; Census Tract 5061.02; Santa Clara County; California,180761,57637
1500000US060855061022,Block Group 2; Census Tract 5061.02; Santa Clara County; California,183265,19343
1500000US060855061031,Block Group 1; Census Tract 5061.03; Santa Clara County; California,197332,74012
1500000US060855061032,Block Group 2; Census Tract 5061.03; Santa Clara County; California,221250,132279
1500000US060855061033,Block Group 3; Census Tract 5061.03; Santa Clara County; California,"250,000+",***
1500000US060855061034,Block Group 4; Census Tract 5061.03; Santa Clara County; California,217188,113481
1500000US060855062021,Block Group 1; Census Tract 5062.02; Santa Clara County; California,217188,132992
1500000US060855062022,Block Group 2; Census Tract 5062.02; Santa Clara County; California,165296,52375
1500000US060855062023,Block Group 3; Census Tract 5062.02; Santa Clara County; California,-,**
1500000US060855062024,Block Group 4; Census Tract 5062.02; Santa Clara County; California,"250,000+",***
1500000US060855062031,Block Group 1; Census Tract 5062.03; Santa Clara County; California,118125,52261
1500000US060855062032,Block Group 2; Census Tract 5062.03; Santa Clara County; California,130347,48295
1500000US060855062033,Block Group 3; Census Tract 5062.03; Santa Clara County; California,148365,30072
1500000US060855062034,Block Group 4; Census Tract 5062.03; Santa Clara County; California,80391,30812
1500000US060855062041,Block Group 1; Census Tract 5062.04; Santa Clara County; California,188958,60112
1500000US060855062042,Block Group 2; Census Tract 5062.04; Santa Clara County; California,99412,78937
1500000US060855062043,Block Group 3; Census Tract 5062.04; Santa Clara County; California,113750,48528
1500000US060855062044,Block Group 4; Census Tract 5062.04; Santa Clara County; California,"250,000+",***
1500000US060855063011,Block Group 1; Census Tract 5063.01; Santa Clara County; California,123393,96706
1500000US060855063012,Block Group 2; Census Tract 5063.01; Santa Clara County; California,100607,31699
1500000US060855063013,Block Group 3; Census Tract 5063.01; Santa Clara County; California,141875,57375
1500000US060855063014,Block Group 4; Census Tract 5063.01; Santa Clara County; California,150977,69312
1500000US060855063021,Block Group 1; Census Tract 5063.02; Santa Clara County; California,246553,58866
1500000US060855063022,Block Group 2; Census Tract 5063.02; Santa Clara County; California,188467,66117
1500000US060855063023,Block Group 3; Census Tract 5063.02; Santa Clara County; California,131842,78391
1500000US060855063024,Block Group 4; Census Tract 5063.02; Santa Clara County; California,156382,49297
1500000US060855063041,Block Group 1; Census Tract 5063.04; Santa Clara County; California,95659,20816
1500000US060855063042,Block Group 2; Census Tract 5063.04; Santa Clara County; California,130859,124396
1500000US060855063043,Block Group 3; Census Tract 5063.04; Santa Clara County; California,126014,29136
1500000US060855063051,Block Group 1; Census Tract 5063.05; Santa Clara County; California,127955,74328
1500000US060855063052,Block Group 2; Census Tract 5063.05; Santa Clara County; California,87423,12259
1500000US060855063053,Block Group 3; Census Tract 5063.05; Santa Clara County; California,76250,18921
1500000US060855063054,Block Group 4; Census Tract 5063.05; Santa Clara County; California,101667,20746
1500000US060855064011,Block Group 1; Census Tract 5064.01; Santa Clara County; California,181538,53115
1500000US060855064012,Block Group 2; Census Tract 5064.01; Santa Clara County; California,92917,68868
1500000US060855064013,Block Group 3; Census Tract 5064.01; Santa Clara County; California,111500,43574
1500000US060855064014,Block Group 4; Census Tract 5064.01; Santa Clara County; California,"250,000+",***
1500000US060855064021,Block Group 1; Census Tract 5064.02; Santa Clara County; California,81660,38397
1500000US060855064022,Block Group 2; Census Tract 5064.02; Santa Clara County; California,144554,75443
1500000US060855064023,Block Group 3; Census Tract 5064.02; Santa Clara County; California,132303,48937
1500000US060855064024,Block Group 4; Census Tract 5064.02; Santa Clara County; California,202989,103255
1500000US060855064025,Block Group 5; Census Tract 5064.02; Santa Clara County; California,-,**
1500000US060855065021,Block Group 1; Census Tract 5065.02; Santa Clara County; California,155521,33933
1500000US060855065022,Block Group 2; Census Tract 5065.02; Santa Clara County; California,164938,69267
1500000US060855065023,Block Group 3; Census Tract 5065.02; Santa Clara County; California,164583,50269
1500000US060855065031,Block Group 1; Census Tract 5065.03; Santa Clara County; California,107574,63709
1500000US060855065032,Block Group 2; Census Tract 5065.03; Santa Clara County; California,65731,13856
1500000US060855065033,Block Group 3; Census Tract 5065.03; Santa Clara County; California,130368,22779
1500000US060855065041,Block Group 1; Census Tract 5065.04; Santa Clara County; California,81250,22608
1500000US060855065042,Block Group 2; Census Tract 5065.04; Santa Clara County; California,99760,32564
1500000US060855065051,Block Group 1; Census Tract 5065.05; Santa Clara County; California,118788,32844
1500000US060855065052,Block Group 2; Census Tract 5065.05; Santa Clara County; California,100278,60287
1500000US060855066011,Block Group 1; Census Tract 5066.01; Santa Clara County; California,111913,24800
1500000US060855066012,Block Group 2; Census Tract 5066.01; Santa Clara County; California,235556,47140
1500000US060855066013,Block Group 3; Census Tract 5066.01; Santa Clara County; California,111063,39667
1500000US060855066031,Block Group 1; Census Tract 5066.03; Santa Clara County; California,234900,66819
1500000US060855066032,Block Group 2; Census Tract 5066.03; Santa Clara County; California,"250,000+",***
1500000US060855066033,Block Group 3; Census Tract 5066.03; Santa Clara County; California,"250,000+",***
1500000US060855066041,Block Group 1; Census Tract 5066.04; Santa Clara County; California,171136,43248
1500000US060855066042,Block Group 2; Census Tract 5066.04; Santa Clara County; California,204492,56533
1500000US060855066043,Block Group 3; Census Tract 5066.04; Santa Clara County; California,114412,31470
1500000US060855066044,Block Group 4; Census Tract 5066.04; Santa Clara County; California,196563,110204
1500000US060855066045,Block Group 5; Census Tract 5066.04; Santa Clara County; California,"250,000+",***
1500000US060855066051,Block Group 1; Census Tract 5066.05; Santa Clara County; California,141250,48468
1500000US060855066052,Block Group 2; Census Tract 5066.05; Santa Clara County; California,133250,37445
1500000US060855066061,Block Group 1; Census Tract 5066.06; Santa Clara County; California,141641,65342
1500000US060855066062,Block Group 2; Census Tract 5066.06; Santa Clara County; California,129336,87485
1500000US060855066063,Block Group 3; Census Tract 5066.06; Santa Clara County; California,71917,47096
1500000US060855067011,Block Group 1; Census Tract 5067.01; Santa Clara County; California,223000,91233
1500000US060855067012,Block Group 2; Census Tract 5067.01; Santa Clara County; California,191858,26307
1500000US060855067013,Block Group 3; Census Tract 5067.01; Santa Clara County; California,"250,000+",***
1500000US060855067021,Block Group 1; Census Tract 5067.02; Santa Clara County; California,106941,28738
1500000US060855067022,Block Group 2; Census Tract 5067.02; Santa Clara County; California,176389,125328
1500000US060855067023,Block Group 3; Census Tract 5067.02; Santa Clara County; California,181125,100697
1500000US060855067031,Block Group 1; Census Tract 5067.03; Santa Clara County; California,243750,47312
1500000US060855067032,Block Group 2; Census Tract 5067.03; Santa Clara County; California,117154,46356
1500000US060855067033,Block Group 3; Census Tract 5067.03; Santa Clara County; California,152422,138959
1500000US060855068011,Block Group 1; Census Tract 5068.01; Santa Clara County; California,223587,102286
1500000US060855068012,Block Group 2; Census Tract 5068.01; Santa Clara County; California,150720,128710
1500000US060855068013,Block Group 3; Census Tract 5068.01; Santa Clara County; California,"250,000+",***
1500000US060855068014,Block Group 4; Census Tract 5068.01; Santa Clara County; California,"250,000+",***
1500000US060855068021,Block Group 1; Census Tract 5068.02; Santa Clara County; California,235114,70466
1500000US060855068022,Block Group 2; Census Tract 5068.02; Santa Clara County; California,235182,63331
1500000US060855068023,Block Group 3; Census Tract 5068.02; Santa Clara County; California,193462,45261
1500000US060855068024,Block Group 4; Census Tract 5068.02; Santa Clara County; California,-,**
1500000US060855068025,Block Group 5; Census Tract 5068.02; Santa Clara County; California,180716,33161
1500000US060855068031,Block Group 1; Census Tract 5068.03; Santa Clara County; California,245767,38514
1500000US060855068032,Block Group 2; Census Tract 5068.03; Santa Clara County; California,"250,000+",***
1500000US060855068033,Block Group 3; Census Tract 5068.03; Santa Clara County; California,138542,124419
1500000US060855068034,Block Group 4; Census Tract 5068.03; Santa Clara County; California,106023,89575
