STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEO_ID,NAME,B19013_001E,B19013_001M,Field5
6,85,506801,2,60855068012,1500000US060855068012,Block Group 2,G5030,S,956209,0,37.247915,-121.954628,0.047698072,9.71109E-05,1500000US060855068012,Block Group 2; Census Tract 5068.01; Santa Clara County; California,150720,128710,
6,85,506801,3,60855068013,1500000US060855068013,Block Group 3,G5030,S,615043,0,37.239257,-121.954259,0.033605234,6.24557E-05,1500000US060855068013,Block Group 3; Census Tract 5068.01; Santa Clara County; California,"250,000+",***,
6,85,506801,4,60855068014,1500000US060855068014,Block Group 4,G5030,S,356979,0,37.239016,-121.947806,0.030589337,3.62499E-05,1500000US060855068014,Block Group 4; Census Tract 5068.01; Santa Clara County; California,"250,000+",***,
6,85,507401,4,60855074014,1500000US060855074014,Block Group 4,G5030,S,576909,0,37.290269,-122.009374,0.034066006,5.86223E-05,1500000US060855074014,Block Group 4; Census Tract 5074.01; Santa Clara County; California,"250,000+",***,
6,85,507401,3,60855074013,1500000US060855074013,Block Group 3,G5030,S,882372,0,37.288887,-122.017509,0.044039374,8.96604E-05,1500000US060855074013,Block Group 3; Census Tract 5074.01; Santa Clara County; California,177500,93382,
6,85,507401,5,60855074015,1500000US060855074015,Block Group 5,G5030,S,496439,0,37.284154,-122.008869,0.050658706,5.04413E-05,1500000US060855074015,Block Group 5; Census Tract 5074.01; Santa Clara County; California,"250,000+",***,
6,85,507402,1,60855074021,1500000US060855074021,Block Group 1,G5030,S,695037,0,37.280481,-121.995770,0.044863054,7.06167E-05,1500000US060855074021,Block Group 1; Census Tract 5074.02; Santa Clara County; California,236683,41976,
6,85,508204,3,60855082043,1500000US060855082043,Block Group 3,G5030,S,403316,0,37.340848,-122.019034,0.034735684,4.10098E-05,1500000US060855082043,Block Group 3; Census Tract 5082.04; Santa Clara County; California,"250,000+",***,
6,85,508301,1,60855083011,1500000US060855083011,Block Group 1,G5030,S,568933,0,37.344981,-122.062072,0.03897047,5.78532E-05,1500000US060855083011,Block Group 1; Census Tract 5083.01; Santa Clara County; California,"250,000+",***,
6,85,508303,2,60855083032,1500000US060855083032,Block Group 2,G5030,S,608336,0,37.341175,-122.045775,0.031533196,6.1857E-05,1500000US060855083032,Block Group 2; Census Tract 5083.03; Santa Clara County; California,213971,17843,
6,85,506802,1,60855068021,1500000US060855068021,Block Group 1,G5030,S,530395,0,37.247678,-121.946195,0.03445405,5.38659E-05,1500000US060855068021,Block Group 1; Census Tract 5068.02; Santa Clara County; California,235114,70466,
6,85,506802,2,60855068022,1500000US060855068022,Block Group 2,G5030,S,581566,0,37.247140,-121.938525,0.044327895,5.90621E-05,1500000US060855068022,Block Group 2; Census Tract 5068.02; Santa Clara County; California,235182,63331,
6,85,506802,4,60855068024,1500000US060855068024,Block Group 4,G5030,S,191141,0,37.248629,-121.929111,0.017567844,1.94122E-05,1500000US060855068024,Block Group 4; Census Tract 5068.02; Santa Clara County; California,-,**,
6,85,507402,2,60855074022,1500000US060855074022,Block Group 2,G5030,S,824313,0,37.287896,-122.000551,0.043283872,8.37594E-05,1500000US060855074022,Block Group 2; Census Tract 5074.02; Santa Clara County; California,"250,000+",***,
6,85,507402,3,60855074023,1500000US060855074023,Block Group 3,G5030,S,898049,0,37.276764,-122.001660,0.04751236,9.12384E-05,1500000US060855074023,Block Group 3; Census Tract 5074.02; Santa Clara County; California,184583,92224,
6,85,507500,1,60855075001,1500000US060855075001,Block Group 1,G5030,S,1154841,0,37.266914,-122.026372,0.050432559,0.000117313,1500000US060855075001,Block Group 1; Census Tract 5075; Santa Clara County; California,"250,000+",***,
6,85,507500,2,60855075002,1500000US060855075002,Block Group 2,G5030,S,828407,0,37.276242,-122.027196,0.03975177,8.4163E-05,1500000US060855075002,Block Group 2; Census Tract 5075; Santa Clara County; California,220769,94904,
6,85,505402,2,60855054022,1500000US060855054022,Block Group 2,G5030,S,789483,0,37.345009,-121.974371,0.042849649,8.02801E-05,1500000US060855054022,Block Group 2; Census Tract 5054.02; Santa Clara County; California,111875,27365,
6,85,506803,1,60855068031,1500000US060855068031,Block Group 1,G5030,S,659861,0,37.247043,-121.917777,0.033139871,6.70135E-05,1500000US060855068031,Block Group 1; Census Tract 5068.03; Santa Clara County; California,245767,38514,
6,85,511705,1,60855117051,1500000US060855117051,Block Group 1,G5030,S,12543868,0,37.405703,-122.161914,0.204567496,0.001276567,1500000US060855117051,Block Group 1; Census Tract 5117.05; Santa Clara County; California,"250,000+",***,
6,85,511704,3,60855117043,1500000US060855117043,Block Group 3,G5030,S,5678400,0,37.348096,-122.119791,0.142189354,0.000577444,1500000US060855117043,Block Group 3; Census Tract 5117.04; Santa Clara County; California,"250,000+",***,
6,85,503332,4,60855033324,1500000US060855033324,Block Group 4,G5030,S,5580207,0,37.279379,-121.733724,0.169640937,0.00056695,1500000US060855033324,Block Group 4; Census Tract 5033.32; Santa Clara County; California,166750,88199,
6,85,506304,2,60855063042,1500000US060855063042,Block Group 2,G5030,S,200593,0,37.309808,-121.974298,0.019217964,2.03884E-05,1500000US060855063042,Block Group 2; Census Tract 5063.04; Santa Clara County; California,130859,124396,
6,85,512100,1,60855121001,1500000US060855121001,Block Group 1,G5030,S,57251607,26337,37.177573,-121.725563,0.370931756,0.005811626,1500000US060855121001,Block Group 1; Census Tract 5121; Santa Clara County; California,97417,42857,
6,85,503222,2,60855032222,1500000US060855032222,Block Group 2,G5030,S,420454,0,37.295911,-121.846959,0.039073834,4.27274E-05,1500000US060855032222,Block Group 2; Census Tract 5032.22; Santa Clara County; California,84265,60497,
6,85,503218,2,60855032182,1500000US060855032182,Block Group 2,G5030,S,183484,0,37.280406,-121.834097,0.018491768,1.86423E-05,1500000US060855032182,Block Group 2; Census Tract 5032.18; Santa Clara County; California,43750,7364,
6,85,504424,2,60855044242,1500000US060855044242,Block Group 2,G5030,S,370668,0,37.444847,-121.882914,0.029178715,3.77416E-05,1500000US060855044242,Block Group 2; Census Tract 5044.24; Santa Clara County; California,156553,28939,
6,85,512309,1,60855123091,1500000US060855123091,Block Group 1,G5030,S,2908326,0,37.138895,-121.595445,0.107189671,0.000294946,1500000US060855123091,Block Group 1; Census Tract 5123.09; Santa Clara County; California,207361,62500,
6,85,512036,2,60855120362,1500000US060855120362,Block Group 2,G5030,S,472202,0,37.238830,-121.810818,0.034128345,4.79505E-05,1500000US060855120362,Block Group 2; Census Tract 5120.36; Santa Clara County; California,132689,25298,
6,85,509109,3,60855091093,1500000US060855091093,Block Group 3,G5030,S,517085,0,37.390365,-122.065094,0.035177976,5.26124E-05,1500000US060855091093,Block Group 3; Census Tract 5091.09; Santa Clara County; California,196210,57452,
6,85,509111,1,60855091111,1500000US060855091111,Block Group 1,G5030,S,453362,0,37.382162,-122.059130,0.03893308,4.6123E-05,1500000US060855091111,Block Group 1; Census Tract 5091.11; Santa Clara County; California,109472,85565,
6,85,509102,3,60855091023,1500000US060855091023,Block Group 3,G5030,S,229162,0,37.386098,-122.046395,0.025446405,2.33152E-05,1500000US060855091023,Block Group 3; Census Tract 5091.02; Santa Clara County; California,213929,63055,
6,85,507705,1,60855077051,1500000US060855077051,Block Group 1,G5030,S,984353,0,37.314662,-122.066206,0.064161092,0.000100056,1500000US060855077051,Block Group 1; Census Tract 5077.05; Santa Clara County; California,235625,89404,
6,85,507704,1,60855077041,1500000US060855077041,Block Group 1,G5030,S,446037,0,37.325976,-122.071619,0.039811647,4.53449E-05,1500000US060855077041,Block Group 1; Census Tract 5077.04; Santa Clara County; California,236917,64834,
6,85,507705,2,60855077052,1500000US060855077052,Block Group 2,G5030,S,3072576,82312,37.306612,-122.080624,0.110413299,0.000320649,1500000US060855077052,Block Group 2; Census Tract 5077.05; Santa Clara County; California,"250,000+",***,
6,85,512058,2,60855120582,1500000US060855120582,Block Group 2,G5030,S,170539,0,37.242901,-121.797079,0.021558411,1.73185E-05,1500000US060855120582,Block Group 2; Census Tract 5120.58; Santa Clara County; California,"250,000+",***,
6,85,507805,4,60855078054,1500000US060855078054,Block Group 4,G5030,S,675634,0,37.335543,-122.050638,0.042720092,6.8695E-05,1500000US060855078054,Block Group 4; Census Tract 5078.05; Santa Clara County; California,"250,000+",***,
6,85,512001,2,60855120012,1500000US060855120012,Block Group 2,G5030,S,830301,0,37.267379,-121.799409,0.075827264,8.43458E-05,1500000US060855120012,Block Group 2; Census Tract 5120.01; Santa Clara County; California,163864,68973,
6,85,504424,4,60855044244,1500000US060855044244,Block Group 4,G5030,S,217233,0,37.444493,-121.888657,0.019316008,2.21185E-05,1500000US060855044244,Block Group 4; Census Tract 5044.24; Santa Clara County; California,118125,51754,
6,85,504319,4,60855043194,1500000US060855043194,Block Group 4,G5030,S,527846,0,37.372247,-121.865194,0.036346152,5.36945E-05,1500000US060855043194,Block Group 4; Census Tract 5043.19; Santa Clara County; California,116071,92561,
6,85,504418,3,60855044183,1500000US060855044183,Block Group 3,G5030,S,123012,0,37.428225,-121.883314,0.014795308,1.25224E-05,1500000US060855044183,Block Group 3; Census Tract 5044.18; Santa Clara County; California,133707,16397,
6,85,503506,3,60855035063,1500000US060855035063,Block Group 3,G5030,S,247826,0,37.347114,-121.826705,0.021430816,2.52016E-05,1500000US060855035063,Block Group 3; Census Tract 5035.06; Santa Clara County; California,86401,10083,
6,85,512058,3,60855120583,1500000US060855120583,Block Group 3,G5030,S,144295,0,37.244325,-121.801601,0.015496836,1.46538E-05,1500000US060855120583,Block Group 3; Census Tract 5120.58; Santa Clara County; California,84821,33619,
6,85,503326,3,60855033263,1500000US060855033263,Block Group 3,G5030,S,2926131,0,37.327077,-121.758493,0.102829652,0.000297481,1500000US060855033263,Block Group 3; Census Tract 5033.26; Santa Clara County; California,172625,85127,
6,85,503326,2,60855033262,1500000US060855033262,Block Group 2,G5030,S,930253,0,37.321504,-121.774228,0.042397871,9.45656E-05,1500000US060855033262,Block Group 2; Census Tract 5033.26; Santa Clara County; California,"250,000+",***,
6,85,507903,3,60855079033,1500000US060855079033,Block Group 3,G5030,S,625390,0,37.303561,-122.009899,0.034458286,6.35598E-05,1500000US060855079033,Block Group 3; Census Tract 5079.03; Santa Clara County; California,158569,39883,
6,85,504807,1,60855048071,1500000US060855048071,Block Group 1,G5030,S,291403,0,37.402975,-122.017548,0.037697678,2.96543E-05,1500000US060855048071,Block Group 1; Census Tract 5048.07; Santa Clara County; California,86786,29128,
6,85,502104,2,60855021042,1500000US060855021042,Block Group 2,G5030,S,180404,0,37.308450,-121.929745,0.017227816,1.8336E-05,1500000US060855021042,Block Group 2; Census Tract 5021.04; Santa Clara County; California,97663,48150,
6,85,513000,4,60855130004,1500000US060855130004,Block Group 4,G5030,S,181225,0,37.421774,-122.157917,0.018160498,1.84469E-05,1500000US060855130004,Block Group 4; Census Tract 5130; Santa Clara County; California,76339,8398,
6,85,508706,2,60855087062,1500000US060855087062,Block Group 2,G5030,S,325742,0,37.368433,-122.009066,0.02589714,3.31342E-05,1500000US060855087062,Block Group 2; Census Tract 5087.06; Santa Clara County; California,149255,65693,
6,85,508205,1,60855082051,1500000US060855082051,Block Group 1,G5030,S,724964,0,37.348616,-122.008700,0.038340122,7.37231E-05,1500000US060855082051,Block Group 1; Census Tract 5082.05; Santa Clara County; California,176250,81286,
6,85,508510,2,60855085102,1500000US060855085102,Block Group 2,G5030,S,453091,0,37.358917,-122.018834,0.03568338,4.60821E-05,1500000US060855085102,Block Group 2; Census Tract 5085.10; Santa Clara County; California,143000,46704,
6,85,508206,3,60855082063,1500000US060855082063,Block Group 3,G5030,S,507834,0,37.341459,-122.010823,0.029250359,5.1638E-05,1500000US060855082063,Block Group 3; Census Tract 5082.06; Santa Clara County; California,174083,140675,
6,85,508206,2,60855082062,1500000US060855082062,Block Group 2,G5030,S,483301,0,37.340774,-122.003468,0.038307602,4.9143E-05,1500000US060855082062,Block Group 2; Census Tract 5082.06; Santa Clara County; California,238200,74997,
6,85,508102,2,60855081022,1500000US060855081022,Block Group 2,G5030,S,1330105,0,37.329952,-122.009550,0.05712602,0.000135228,1500000US060855081022,Block Group 2; Census Tract 5081.02; Santa Clara County; California,207411,40226,
6,85,508005,1,60855080051,1500000US060855080051,Block Group 1,G5030,S,155387,0,37.321168,-122.025961,0.017604853,1.57958E-05,1500000US060855080051,Block Group 1; Census Tract 5080.05; Santa Clara County; California,134464,52542,
6,85,512401,2,60855124012,1500000US060855124012,Block Group 2,G5030,S,5764358,0,37.066805,-121.561227,0.113722712,0.000584042,1500000US060855124012,Block Group 2; Census Tract 5124.01; Santa Clara County; California,161250,75816,
6,85,512401,3,60855124013,1500000US060855124013,Block Group 3,G5030,S,13752451,0,37.054898,-121.585850,0.192384572,0.001393177,1500000US060855124013,Block Group 3; Census Tract 5124.01; Santa Clara County; California,146477,61767,
6,85,512604,2,60855126042,1500000US060855126042,Block Group 2,G5030,S,1616243,0,37.021797,-121.572415,0.068694856,0.000163661,1500000US060855126042,Block Group 2; Census Tract 5126.04; Santa Clara County; California,105972,50116,
6,85,506504,1,60855065041,1500000US060855065041,Block Group 1,G5030,S,122381,0,37.300182,-121.952199,0.014542405,1.24372E-05,1500000US060855065041,Block Group 1; Census Tract 5065.04; Santa Clara County; California,81250,22608,
6,85,512509,2,60855125092,1500000US060855125092,Block Group 2,G5030,S,321730,0,36.995645,-121.565655,0.027178573,3.25674E-05,1500000US060855125092,Block Group 2; Census Tract 5125.09; Santa Clara County; California,127273,37242,
6,85,512509,3,60855125093,1500000US060855125093,Block Group 3,G5030,S,770505,0,36.995047,-121.573625,0.049344723,7.79947E-05,1500000US060855125093,Block Group 3; Census Tract 5125.09; Santa Clara County; California,111821,16645,
6,85,513000,5,60855130005,1500000US060855130005,Block Group 5,G5030,S,172836,0,37.424280,-122.154668,0.017688271,1.75935E-05,1500000US060855130005,Block Group 5; Census Tract 5130; Santa Clara County; California,51793,4967,
6,85,512513,2,60855125132,1500000US060855125132,Block Group 2,G5030,S,668334,0,37.029509,-121.581976,0.051636821,6.76825E-05,1500000US060855125132,Block Group 2; Census Tract 5125.13; Santa Clara County; California,104125,61329,
6,85,512512,1,60855125121,1500000US060855125121,Block Group 1,G5030,S,538916,0,36.999326,-121.575734,0.040090184,5.45548E-05,1500000US060855125121,Block Group 1; Census Tract 5125.12; Santa Clara County; California,118533,42329,
6,85,512513,1,60855125131,1500000US060855125131,Block Group 1,G5030,S,611036,0,37.015899,-121.579487,0.03539259,6.1869E-05,1500000US060855125131,Block Group 1; Census Tract 5125.13; Santa Clara County; California,82270,25592,
6,85,512512,2,60855125122,1500000US060855125122,Block Group 2,G5030,S,440482,0,37.002686,-121.575652,0.033135151,4.45922E-05,1500000US060855125122,Block Group 2; Census Tract 5125.12; Santa Clara County; California,133077,72048,
6,85,512515,2,60855125152,1500000US060855125152,Block Group 2,G5030,S,8332540,0,37.033074,-121.632945,0.140542496,0.00084388,1500000US060855125152,Block Group 2; Census Tract 5125.15; Santa Clara County; California,208512,48635,
6,85,512514,1,60855125141,1500000US060855125141,Block Group 1,G5030,S,237706,0,37.027606,-121.584523,0.019750432,2.40718E-05,1500000US060855125141,Block Group 1; Census Tract 5125.14; Santa Clara County; California,102857,41401,
6,85,512516,2,60855125162,1500000US060855125162,Block Group 2,G5030,S,2459860,3754,37.014609,-121.611393,0.075230119,0.00024945,1500000US060855125162,Block Group 2; Census Tract 5125.16; Santa Clara County; California,144107,99979,
6,85,512514,2,60855125142,1500000US060855125142,Block Group 2,G5030,S,545564,0,37.020990,-121.582942,0.030781655,5.52433E-05,1500000US060855125142,Block Group 2; Census Tract 5125.14; Santa Clara County; California,137813,74587,
6,85,504807,3,60855048073,1500000US060855048073,Block Group 3,G5030,S,168588,0,37.399092,-122.018775,0.021323675,1.71556E-05,1500000US060855048073,Block Group 3; Census Tract 5048.07; Santa Clara County; California,"250,000+",***,
6,85,504807,2,60855048072,1500000US060855048072,Block Group 2,G5030,S,488381,0,37.400811,-122.013609,0.029376818,4.96983E-05,1500000US060855048072,Block Group 2; Census Tract 5048.07; Santa Clara County; California,245143,27453,
6,85,512516,1,60855125161,1500000US060855125161,Block Group 1,G5030,S,812858,0,37.024342,-121.604084,0.036919176,8.23131E-05,1500000US060855125161,Block Group 1; Census Tract 5125.16; Santa Clara County; California,156751,39536,
6,85,508006,1,60855080061,1500000US060855080061,Block Group 1,G5030,S,828580,0,37.319538,-122.015636,0.051629997,8.42252E-05,1500000US060855080061,Block Group 1; Census Tract 5080.06; Santa Clara County; California,204167,75371,
6,85,508510,1,60855085101,1500000US060855085101,Block Group 1,G5030,S,283661,0,37.362629,-122.015933,0.023339811,2.88515E-05,1500000US060855085101,Block Group 1; Census Tract 5085.10; Santa Clara County; California,108828,59168,
6,85,508509,1,60855085091,1500000US060855085091,Block Group 1,G5030,S,124086,0,37.364582,-122.018980,0.014462578,1.26212E-05,1500000US060855085091,Block Group 1; Census Tract 5085.09; Santa Clara County; California,156292,41603,
6,85,508509,3,60855085093,1500000US060855085093,Block Group 3,G5030,S,195244,0,37.365580,-122.027794,0.025580526,1.9859E-05,1500000US060855085093,Block Group 3; Census Tract 5085.09; Santa Clara County; California,-,**,
6,85,507705,3,60855077053,1500000US060855077053,Block Group 3,G5030,S,1181671,0,37.316258,-122.078723,0.055397389,0.000120116,1500000US060855077053,Block Group 3; Census Tract 5077.05; Santa Clara County; California,"250,000+",***,
6,85,508305,3,60855083053,1500000US060855083053,Block Group 3,G5030,S,150869,0,37.341689,-122.037203,0.020775795,1.53408E-05,1500000US060855083053,Block Group 3; Census Tract 5083.05; Santa Clara County; California,89916,34614,
6,85,508206,1,60855082061,1500000US060855082061,Block Group 1,G5030,S,383624,0,37.342609,-121.999249,0.026123133,3.90086E-05,1500000US060855082061,Block Group 1; Census Tract 5082.06; Santa Clara County; California,"250,000+",***,
6,85,508509,2,60855085092,1500000US060855085092,Block Group 2,G5030,S,92200,0,37.366079,-122.025090,0.012089061,9.37819E-06,1500000US060855085092,Block Group 2; Census Tract 5085.09; Santa Clara County; California,187807,49780,
6,85,509403,3,60855094033,1500000US060855094033,Block Group 3,G5030,S,156271,0,37.395479,-122.097526,0.020827313,1.59011E-05,1500000US060855094033,Block Group 3; Census Tract 5094.03; Santa Clara County; California,133333,122547,
6,85,512054,2,60855120542,1500000US060855120542,Block Group 2,G5030,S,150449,0,37.274624,-121.835434,0.020719428,1.52846E-05,1500000US060855120542,Block Group 2; Census Tract 5120.54; Santa Clara County; California,120111,26189,
6,85,504902,1,60855049021,1500000US060855049021,Block Group 1,G5030,S,67133,0,37.398432,-121.955951,0.010551761,6.83138E-06,1500000US060855049021,Block Group 1; Census Tract 5049.02; Santa Clara County; California,179028,76113,
6,85,504903,3,60855049033,1500000US060855049033,Block Group 3,G5030,S,123054,0,37.397684,-121.942723,0.016041676,1.25217E-05,1500000US060855049033,Block Group 3; Census Tract 5049.03; Santa Clara County; California,217763,52018,
6,85,512057,2,60855120572,1500000US060855120572,Block Group 2,G5030,S,282213,0,37.275429,-121.818444,0.02952274,2.86716E-05,1500000US060855120572,Block Group 2; Census Tract 5120.57; Santa Clara County; California,157316,62890,
6,85,512058,1,60855120581,1500000US060855120581,Block Group 1,G5030,S,1219629,0,37.247827,-121.796424,0.053757601,0.000123863,1500000US060855120581,Block Group 1; Census Tract 5120.58; Santa Clara County; California,130326,24163,
6,85,512059,4,60855120594,1500000US060855120594,Block Group 4,G5030,S,1173254,0,37.236936,-121.794366,0.057399102,0.000119136,1500000US060855120594,Block Group 4; Census Tract 5120.59; Santa Clara County; California,143929,34328,
6,85,512059,1,60855120591,1500000US060855120591,Block Group 1,G5030,S,469600,0,37.227429,-121.796221,0.045834922,4.76791E-05,1500000US060855120591,Block Group 1; Census Tract 5120.59; Santa Clara County; California,237422,71661,
6,85,503339,2,60855033392,1500000US060855033392,Block Group 2,G5030,S,1592501,0,37.277274,-121.758598,0.070589326,0.000161794,1500000US060855033392,Block Group 2; Census Tract 5033.39; Santa Clara County; California,"250,000+",***,
6,85,504509,1,60855045091,1500000US060855045091,Block Group 1,G5030,S,3421344,0,37.421963,-121.890300,0.08447858,0.000348259,1500000US060855045091,Block Group 1; Census Tract 5045.09; Santa Clara County; California,178811,32662,
6,85,503803,3,60855038033,1500000US060855038033,Block Group 3,G5030,S,501163,0,37.383073,-121.851052,0.036807847,5.09876E-05,1500000US060855038033,Block Group 3; Census Tract 5038.03; Santa Clara County; California,169286,112968,
6,85,503803,2,60855038032,1500000US060855038032,Block Group 2,G5030,S,164553,0,37.379508,-121.855182,0.016934522,1.67407E-05,1500000US060855038032,Block Group 2; Census Tract 5038.03; Santa Clara County; California,121641,49284,
6,85,512402,4,60855124024,1500000US060855124024,Block Group 4,G5030,S,5809971,0,37.104704,-121.598988,0.104597031,0.000588953,1500000US060855124024,Block Group 4; Census Tract 5124.02; Santa Clara County; California,153125,72349,
6,85,512515,3,60855125153,1500000US060855125153,Block Group 3,G5030,S,1365681,0,37.036848,-121.607957,0.051507416,0.000138316,1500000US060855125153,Block Group 3; Census Tract 5125.15; Santa Clara County; California,203846,50643,
6,85,504319,3,60855043193,1500000US060855043193,Block Group 3,G5030,S,552967,0,37.368304,-121.874619,0.03176273,5.6247E-05,1500000US060855043193,Block Group 3; Census Tract 5043.19; Santa Clara County; California,178021,154318,
6,85,509600,3,60855096003,1500000US060855096003,Block Group 3,G5030,S,420141,0,37.391298,-122.076820,0.036713709,4.27489E-05,1500000US060855096003,Block Group 3; Census Tract 5096; Santa Clara County; California,207841,51901,
6,85,503802,2,60855038022,1500000US060855038022,Block Group 2,G5030,S,483032,0,37.382765,-121.831368,0.028556237,4.91425E-05,1500000US060855038022,Block Group 2; Census Tract 5038.02; Santa Clara County; California,108500,47801,
6,85,512038,2,60855120382,1500000US060855120382,Block Group 2,G5030,S,968124,0,37.232895,-121.758369,0.050852785,9.83011E-05,1500000US060855120382,Block Group 2; Census Tract 5120.38; Santa Clara County; California,115313,36405,
6,85,512043,2,60855120432,1500000US060855120432,Block Group 2,G5030,S,319232,0,37.258845,-121.801784,0.025654717,3.24254E-05,1500000US060855120432,Block Group 2; Census Tract 5120.43; Santa Clara County; California,54044,13001,
6,85,512056,1,60855120561,1500000US060855120561,Block Group 1,G5030,S,630075,0,37.270453,-121.807617,0.03729131,6.4008E-05,1500000US060855120561,Block Group 1; Census Tract 5120.56; Santa Clara County; California,118226,51859,
6,85,503222,1,60855032221,1500000US060855032221,Block Group 1,G5030,S,330743,0,37.296406,-121.842767,0.026955163,3.3611E-05,1500000US060855032221,Block Group 1; Census Tract 5032.22; Santa Clara County; California,111023,34034,
6,85,504424,3,60855044243,1500000US060855044243,Block Group 3,G5030,S,1052711,0,37.457594,-121.895581,0.074781553,0.00010721,1500000US060855044243,Block Group 3; Census Tract 5044.24; Santa Clara County; California,-,**,
6,85,512059,2,60855120592,1500000US060855120592,Block Group 2,G5030,S,366606,0,37.231898,-121.801696,0.026421127,3.72243E-05,1500000US060855120592,Block Group 2; Census Tract 5120.59; Santa Clara County; California,125500,30930,
6,85,503802,3,60855038023,1500000US060855038023,Block Group 3,G5030,S,421521,0,37.388831,-121.835561,0.027065822,4.28881E-05,1500000US060855038023,Block Group 3; Census Tract 5038.02; Santa Clara County; California,123750,61974,
6,85,504319,1,60855043191,1500000US060855043191,Block Group 1,G5030,S,472675,0,37.375335,-121.868094,0.029792075,4.80842E-05,1500000US060855043191,Block Group 1; Census Tract 5043.19; Santa Clara County; California,139470,67534,
6,85,503338,1,60855033381,1500000US060855033381,Block Group 1,G5030,S,2174545,0,37.292943,-121.798570,0.075602206,0.000220973,1500000US060855033381,Block Group 1; Census Tract 5033.38; Santa Clara County; California,"250,000+",***,
6,85,504002,3,60855040023,1500000US060855040023,Block Group 3,G5030,S,373230,0,37.350852,-121.831711,0.025318105,3.79557E-05,1500000US060855040023,Block Group 3; Census Tract 5040.02; Santa Clara County; California,93194,50644,
6,85,507704,2,60855077042,1500000US060855077042,Block Group 2,G5030,S,879599,0,37.327755,-122.065079,0.037978925,8.94237E-05,1500000US060855077042,Block Group 2; Census Tract 5077.04; Santa Clara County; California,140774,53534,
6,85,503508,3,60855035083,1500000US060855035083,Block Group 3,G5030,S,305140,0,37.354686,-121.814907,0.023192024,3.10328E-05,1500000US060855035083,Block Group 3; Census Tract 5035.08; Santa Clara County; California,143558,30022,
6,85,507806,4,60855078064,1500000US060855078064,Block Group 4,G5030,S,735043,0,37.326895,-122.037018,0.035107068,7.47267E-05,1500000US060855078064,Block Group 4; Census Tract 5078.06; Santa Clara County; California,185313,97782,
6,85,504805,3,60855048053,1500000US060855048053,Block Group 3,G5030,S,429949,0,37.402439,-122.008447,0.036034113,4.37533E-05,1500000US060855048053,Block Group 3; Census Tract 5048.05; Santa Clara County; California,152467,15611,
6,85,505011,2,60855050112,1500000US060855050112,Block Group 2,G5030,S,320257,0,37.401028,-121.957938,0.025037607,3.25897E-05,1500000US060855050112,Block Group 2; Census Tract 5050.11; Santa Clara County; California,202107,30041,
6,85,503003,3,60855030033,1500000US060855030033,Block Group 3,G5030,S,675378,0,37.271566,-121.885442,0.044186862,6.86114E-05,1500000US060855030033,Block Group 3; Census Tract 5030.03; Santa Clara County; California,198304,19916,
6,85,502204,1,60855022041,1500000US060855022041,Block Group 1,G5030,S,179439,0,37.299697,-121.927211,0.022261386,1.82356E-05,1500000US060855022041,Block Group 1; Census Tract 5022.04; Santa Clara County; California,72208,10984,
6,85,500600,2,60855006002,1500000US060855006002,Block Group 2,G5030,S,360158,0,37.333787,-121.919267,0.024488667,3.66182E-05,1500000US060855006002,Block Group 2; Census Tract 5006; Santa Clara County; California,221875,52985,
6,85,508505,4,60855085054,1500000US060855085054,Block Group 4,G5030,S,289579,0,37.356665,-122.010994,0.022752626,2.94509E-05,1500000US060855085054,Block Group 4; Census Tract 5085.05; Santa Clara County; California,142833,85939,
6,85,508503,4,60855085034,1500000US060855085034,Block Group 4,G5030,S,289854,0,37.357425,-122.027657,0.024111212,2.94792E-05,1500000US060855085034,Block Group 4; Census Tract 5085.03; Santa Clara County; California,163472,36499,
6,85,508205,2,60855082052,1500000US060855082052,Block Group 2,G5030,S,513010,0,37.348863,-121.999694,0.031971903,5.21693E-05,1500000US060855082052,Block Group 2; Census Tract 5082.05; Santa Clara County; California,213839,28803,
6,85,508005,3,60855080053,1500000US060855080053,Block Group 3,G5030,S,442821,0,37.313571,-122.027360,0.028548991,4.50106E-05,1500000US060855080053,Block Group 3; Census Tract 5080.05; Santa Clara County; California,"250,000+",***,
6,85,501601,1,60855016011,1500000US060855016011,Block Group 1,G5030,S,355287,0,37.326126,-121.876769,0.034464074,3.61192E-05,1500000US060855016011,Block Group 1; Census Tract 5016.01; Santa Clara County; California,119515,44168,
6,85,501601,2,60855016012,1500000US060855016012,Block Group 2,G5030,S,426550,0,37.332440,-121.870416,0.026840593,4.33678E-05,1500000US060855016012,Block Group 2; Census Tract 5016.01; Santa Clara County; California,120570,43580,
6,85,501602,3,60855016023,1500000US060855016023,Block Group 3,G5030,S,184849,0,37.330172,-121.875255,0.018362372,1.87931E-05,1500000US060855016023,Block Group 3; Census Tract 5016.02; Santa Clara County; California,53333,34235,
6,85,501602,2,60855016022,1500000US060855016022,Block Group 2,G5030,S,148994,0,37.329126,-121.878874,0.017738773,1.51477E-05,1500000US060855016022,Block Group 2; Census Tract 5016.02; Santa Clara County; California,81506,53223,
6,85,501602,1,60855016021,1500000US060855016021,Block Group 1,G5030,S,102404,0,37.328084,-121.882478,0.012966554,1.04109E-05,1500000US060855016021,Block Group 1; Census Tract 5016.02; Santa Clara County; California,40795,38641,
